ID_NORMA,ID_ORDEN,NOMBRE,TIPO,ALCANCE,ESTADO,COD_ORGANO,ORGANO,COD_UD_ORGANICA,UD_ORGANICA,COD_PROCESO,PROCESO,DOC_APROBACION,NRO_DOC_APROBACION,FECHA_APROBACION,STD_APROBACION,DOC_DEROGACION,NRO_DOC_DEROGACION,FECHA_DEROGACION,STD_DEROGACION,LINK,EDITABLE
0244,or000,​Lineamiento para la aprobación de la Política Remunerativa y Escala Remunerativa del Banco de la Nación,Lineamiento,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,AD,AD N° 002-2022/006-FONAFE,31/05/22,303513,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.0.LC5_or0.pdf,O3.2.0.LC5_or0.pdf
0245,or000,​Lineamiento para que el Banco de la Nación pueda incrementar o modificar su Cuadro de Asignación de Personal (CAP),Lineamiento,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 046-2022/DE-FONAFE,30/05/22,303537,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.0.LC6_or0.pdf,O3.2.0.LC6_or0.pdf
0246,or000,Lineamiento para delegación de funciones y encargaturas en FONAFE y en las Empresas bajo su ámbito,Lineamiento Corporativo,Corporativo,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 038-2023/DE-FONAFE,10/05/23,305443,RDE,RDE N° 067-2023/DE-FONAFE,07/09/23,305896,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.0.LC-07_or00.pdf,O3.2.0.LC-07_or00.pdf
0246,or001,Lineamiento para la gestión de las encargaturas en FONAFE y en las Empresas bajo su ámbito,Lineamiento Corporativo,Corporativo,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 067-2023/DE-FONAFE,07/09/23,305896,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.0.LC-07_or01.pdf,O3.2.0.LC-07_or01.pdf
0246,or002,Lineamiento para la gestión de las encargaturas en FONAFE y en las Empresas,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 019-2024/DE-FONAFE,23/02/24,306711,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.0.LC-07_or02.pdf,O3.2.0.LC-07_or02.pdf
0247,or000,Directiva aplicable a la selección de gerentes y cargos equivalentes de las Empresas bajo el ámbito de FONAFE,Directiva Corporativa,Corporativo,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,AD, AD N° 006-2009/009-FONAFE,04/09/09,-,RDE,RDE N° 015-2013/DE-FONAFE,18/02/13,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/AD 006 2009 009.pdf,AD 006 2009 009.pdf
0247,or001,Lineamientos para la selección de gerentes y cargos equivalentes de las Empresas bajo el ámbito de FONAFE,Lineamiento,Corporativo,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 015-2013/DE-FONAFE,18/02/13,-,RDE,RDE N° 052-2021/DE-FONAFE,14/07/21,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 015-2013.pdf,RDE 015-2013.pdf
0247,or002,Lineamientos para la selección de gerentes y cargos equivalentes de las Empresas bajo el ámbito de FONAFE,Lineamiento Corporativo,Corporativo,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 023-2019/DE-FONAFE,21/03/19,-,RDE,RDE N° 052-2021/DE-FONAFE,14/07/21,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.0.LC-08_or02.pdf,O3.2.0.LC-08_or02.pdf
0247,or003,Lineamiento para la selección de gerentes y cargos equivalentes de las Empresas bajo el ámbito de FONAFE,Lineamiento Corporativo,Corporativo,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 096-2019/DE-FONAFE,11/11/19,-,RDE,RDE N° 052-2021/DE-FONAFE,14/07/21,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 096-2019..pdf,RDE 096-2019..pdf
0247,or004,​Lineamiento para la selección de gerentes y cargos equivalentes de las Empresas,Lineamiento Corporativo,Corporativo,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE, RDE N° 090-2020/DE-FONAFE,18/12/20,-,RDE,RDE N° 052-2021/DE-FONAFE,14/07/21,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 090-2020.pdf,RDE 090-2020.pdf
0247,or005,Lineamiento para la selección de gerentes y cargos equivalentes de las Empresas,Lineamiento Corporativo,Corporativo,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE, RDE N° 052-2021/DE-FONAFE,14/07/21,-,RDE,RDE N° 009-2024/DE-FONAFE,15/02/24,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 052-2021..pdf,RDE 052-2021..pdf
0247,or006,Lineamiento para la selección de gerentes y cargos equivalentes de las Empresas,Lineamiento Corporativo,Corporativo,Derogado,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 023-2023/DE-FONAFE,31/03/23,-,RDE,RDE N° 009-2024/DE-FONAFE,15/02/24,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 023-2023..pdf,RDE 023-2023..pdf
0247,or007,Lineamiento para la selección de gerentes y cargos equivalentes de las Empresas y FONAFE,Lineamiento Corporativo,Corporativo,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 009-2024/DE-FONAFE,15/02/24,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 009-2024..pdf,RDE 009-2024..pdf
0247,or008,Lineamiento para la selección de gerentes y cargos equivalentes de las Empresas y FONAFE,Lineamiento Corporativo,Corporativo,Obsoleto,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 020-2024/DE-FONAFE,23/02/24,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RDE 020-2024..pdf,RDE 020-2024..pdf
0247,or009,Lineamiento para la selección de gerentes y cargos equivalentes de las Empresas y FONAFE,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 043-2024/DE-FONAFE,29/05/24,303431,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.0.LC-08_or09.pdf,O3.2.0.LC-08_or09.pdf
0248,or000,​Manual para la implementación del Modelo Corporativo de Gestión del Conocimiento para FONAFE y las Empresas bajo su ámbito​,Manual Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 100-2022/DE-FONAFE ,14/10/22,304159,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.0.MC1_or0.pdf,O3.2.0.MC1_or0.pdf
0249,or006,Acta de seguimiento - Soporte Corporativo de Recursos Humanos FONAFE,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.1.FO1_or6.pdf,O3.2.1.FO1_or6.pdf
0250,or002,Lineamiento Corporativo de Ética y Conducta,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 028-2021/DE-FONAFE,24/05/21,300514,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.1.LC1_or2.pdf,O3.2.1.LC1_or2.pdf
0251,or000,Lineamiento para la elaboración del Cuadro de Asignación de Personal de las empresas bajo el ámbito de FONAFE,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 017-2014/DE-FONAFE,12/02/14,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.1.LC2_or0.pdf,O3.2.1.LC2_or0.pdf
0252,or000,Monitoreo del Modelo de Gestión Corporativa de Recursos Humanos,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.1.PR1_or0.pdf,O3.2.1.PR1_or0.pdf
0253,or005,Seguimiento de los procesos de selección de gerentes y cargos equivalentes de las Empresas bajo el ámbito de FONAFE,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,Acta,Acta N° 038/EOP/2021,26/07/21,300739,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.1.PR2_or5.pdf,O3.2.1.PR2_or5.pdf
0254,or000,Monitoreo del Sistema de Evaluación del Desempeño del Personal de las Empresas,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.1.PR3_or0.pdf,O3.2.1.PR3_or0.pdf
0255,or000,Criterios mínimos para la evaluación de la Plana Gerencial para acceder a la segunda y/o tercera etapa del TIMA,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,RDE,RDE N° 056-2018/DE-FONAFE,20/07/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.2.LC2_or0.pdf,O3.2.2.LC2_or0.pdf
0256,or001,Evaluación y monitoreo de la gestión de las pólizas personales en las Empresas,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.2.PR1_or1.pdf,O3.2.2.PR1_or1.pdf
0257,or004,Solución de requerimientos remitidos por las Empresas para aprobación de FONAFE,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GHC,Área Corporativa de Gestión Humana,O3.2,Talento Humano Corporativo,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.2.2.PR2_or4.pdf,O3.2.2.PR2_or4.pdf
0258,or001,"Lineamiento para la programación multianual de bienes, servicios y obras de FONAFE, las Empresas bajo su ámbito y ESSALUD​",Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,O3.3,Logística Corporativa,RDE,RDE N° 020-2023/DE-FONAFE,21/03/23,305160,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.3.0.LC1_or1.pdf,O3.3.0.LC1_or1.pdf
0259,or002,Seguimiento a los actos preparatorios de Compras Corporativas ,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,O3.3.1,Compras de las Empresas,Otro,-,06/04/20,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.3.1.FO1_or2.pdf,O3.3.1.FO1_or2.pdf
0260,or002,Ficha consolidada para seguimiento a los plazos establecidos en las Compras Corporativas​,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,O3.3.1,Compras de las Empresas,Acta,Acta N° 015/EOP/2021,09/04/21,300514,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.3.1.FO2_or2.pdf,O3.3.1.FO2_or2.pdf
0261,or001,Seguimiento a la ejecución contractual de las Compras Corporativas,Formato,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,O3.3.1,Compras de las Empresas,Acta,Acta N° 009/EOP/2021,15/03/21,300486,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.3.1.FO3_or1.pdf,O3.3.1.FO3_or1.pdf
0262,or006,​Lineamiento para la programación y ejecución de las compras corporativas​,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,O3.3.1,Compras de las Empresas,RDE,RDE N° 069-2022/DE-FONAFE,01/08/22,303605,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.3.1.LC1_or6.pdf,O3.3.1.LC1_or6.pdf
0263,or004,Lineamiento general para la designación de corredores de seguros en las Empresas bajo el ámbito de FONAFE,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,O3.3.1,Compras de las Empresas,RDE,RDE N° 033-2022/DE-FONAFE,19/04/22,303197,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.3.1.LC2_or4.pdf,O3.3.1.LC2_or4.pdf
0264,or002,"​Lineamiento para el funcionamiento del Comité de Normalización de Bienes, Insumos y Servicios​",Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,O3.3.1,Compras de las Empresas,RDE,RDE N° 070-2022/DE-FONAFE,01/08/22,303606,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.3.1.LC3_or2.pdf,O3.3.1.LC3_or2.pdf
0265,or000,"Manual para la creación, modificación y bloqueo de materiales en el Maestro de Materiales",Manual Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,O3.3.1,Compras de las Empresas,RDE,RDE N° 036-2020/DE-FONAFE,10/06/20,300164,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.3.1.MC1_or0.pdf,O3.3.1.MC1_or0.pdf
0266,or004,Elaboración del Plan Anual de Contrataciones Corporativas de las Empresas ,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,O3.3.1,Compras de las Empresas,Otro,-,29/11/19,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.3.1.PR1_or4.pdf,O3.3.1.PR1_or4.pdf
0267,or004,Modificación del Plan Anual de Contrataciones Corporativas de las Empresas,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,O3.3.1,Compras de las Empresas,Otro,-,29/11/19,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.3.1.PR2_or4.pdf,O3.3.1.PR2_or4.pdf
0268,or008,"Organización, ejecución y supervisión de Contrataciones Corporativas de las empresas incluidas en el PACC",Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,GCL,Área Corporativa de Gestión Logística,O3.3.1,Compras de las Empresas,Otro,-,29/11/19,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.3.1.PR3_or8.pdf,O3.3.1.PR3_or8.pdf
0270,or003,Lineamientos que regulan la gestión de los financiamientos otorgados a las Empresas bajo el ámbito de FONAFE,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,FC ,Área Corporativa de Finanzas,O3.4,Finanzas Corporativas,RDE,RDE N°046-2021/DE-FONAFE,05/07/21,300998,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.4.0.LC2_or3.pdf,O3.4.0.LC2_or3.pdf
0271,or000,Lineamientos para la emisión y control de acciones representativas del capital social emitidas a favor de FONAFE por las Empresas bajo su ámbito,Lineamiento,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,FC ,Área Corporativa de Finanzas,O3.4,Finanzas Corporativas,RDE,RDE N° 077-2013/DE-FONAFE,01/10/23,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/RESOLUCION 077-2013-DE-FONAFE.pdf,RESOLUCION 077-2013-DE-FONAFE.pdf
0272,or001,Lineamiento de Gestión de Excedentes de Tesorería,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,FC ,Área Corporativa de Finanzas,O3.4,Finanzas Corporativas,RDE,RDE N°043-2018/DE-FONAFE,02/07/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.4.0.LC4_or1.pdf,O3.4.0.LC4_or1.pdf
0273,or000,Lineamientos de Gestión de Endeudamiento,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,FC ,Área Corporativa de Finanzas,O3.4,Finanzas Corporativas,AD,AD N° 005-2016/011-FONAFE,21/10/16,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.4.0.LC5_or0.pdf,O3.4.0.LC5_or0.pdf
0274,or005,Gestión de Dividendos,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,FC ,Área Corporativa de Finanzas,O3.4,Finanzas Corporativas,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.4.0.PR1_or5.pdf,O3.4.0.PR1_or5.pdf
0275,or009,"Atención de requerimientos de financiamiento (Garantías y/o avales, préstamos y aportes de capital) de las Empresas bajo el ámbito de FONAFE",Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,FC ,Área Corporativa de Finanzas,O3.4,Finanzas Corporativas,Acta,Acta N° 040/EOP/2021,06/08/21,300769,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.4.0.PR2_or9.pdf,O3.4.0.PR2_or9.pdf
0276,or000,Lineamiento de las políticas contables corporativas,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,CC ,Área Corporativa de Contabilidad,O3.5.1,Elaboración de los EEFF Consolidados,RDE,RDE N° 068-2018/DE-FONAFE,21/08/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.5.1.LC1_or0.pdf,O3.5.1.LC1_or0.pdf
0277,or003,Criterios Mínimos para la contratación de Sociedades de Auditoría y Plan Corporativo de Auditoría,Lineamiento Corporativo,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,CC ,Área Corporativa de Contabilidad,O3.5.1,Elaboración de los EEFF Consolidados,RDE,RDE N° 007-2020/DE-FONAFE,21/01/20,300014,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.5.1.LC2_or3.pdf,O3.5.1.LC2_or3.pdf
0278,or000,Manual de Procedimientos de Consolidación de los Estados Financieros de FONAFE y de las Empresas bajo el ámbito de su supervisión,Manual,Corporativo,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,CC ,Área Corporativa de Contabilidad,O3.5.1,Elaboración de los EEFF Consolidados,AD,AD N° 005-2006/015-FONAFE,07/06/06,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.5.1.MC1_or0.pdf,O3.5.1.MC1_or0.pdf
0279,or004,Consolidación de los Estados Financieros,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,CC ,Área Corporativa de Contabilidad,O3.5.1,Elaboración de los EEFF Consolidados,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.5.1.PR1_or4.pdf,O3.5.1.PR1_or4.pdf
0280,or004,Elaboración de las actas de conciliación de las inversiones mobiliarias de FONAFE con el patrimonio de sus subsidiarias,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,CC ,Área Corporativa de Contabilidad,O3.5.1,Elaboración de los EEFF Consolidados,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.5.1.PR2_or4.pdf,O3.5.1.PR2_or4.pdf
0281,or004,Elaboración de la medición de las inversiones mobiliarias bajo el método de la participación,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,CC ,Área Corporativa de Contabilidad,O3.5.1,Elaboración de los EEFF Consolidados,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.5.1.PR3_or4.pdf,O3.5.1.PR3_or4.pdf
0282,or002,Transacciones recíprocas entre subsidiarias,Procedimiento,Interno,Vigente,GAF,Gerencia Corporativa de Administración y Finanzas,CC ,Área Corporativa de Contabilidad,O3.5.1,Elaboración de los EEFF Consolidados,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/O3.5.1.PR4_or2.pdf,O3.5.1.PR4_or2.pdf
0283,or002,Resumen Ejecutivo,Formato,Interno,Vigente,GL,Gerencia Corporativa Legal,ALC,Área Corporativa de Asuntos Legales,S1.1.1,Gestión de Directorio,Otro,-,23/11/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S1.1.1.FO1_or2.pdf,S1.1.1.FO1_or2.pdf
0284,or002,Acta de Sesión del Directorio,Formato,Interno,Vigente,GL,Gerencia Corporativa Legal,ALC,Área Corporativa de Asuntos Legales,S1.1.1,Gestión de Directorio,Otro,-,23/11/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/S1.1.1.FO2_or2.pdf,S1.1.1.FO2_or2.pdf
